"Time","data1 (aws) -> 12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR","data1 (aws) -> 12D3KooWCbybUXB3btxCmPiuZ3gXoCSTC7gxhgq8wEj3AGhAjfvX","data1 (aws) -> 12D3KooWEtNTTuDa9bYLyYqcmd89tdraDxRGZVz6GRY5Zci7uuzy","data1 (aws) -> 12D3KooWH1CW6qBF4wSa92YKye2Y4xScXgF4opg4mx5JtGYBApsB","data1 (aws) -> 12D3KooWJwrPRX5GsoBV9HdHr7oXawBK5tgCFXkiu4L1dWyh9c4G","data1 (aws) -> 12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB","data1 (aws) -> 12D3KooWSEQccCzm1WERGRHyfbEdD7fJBZkv4bnMPMPJf1eWYM6z","gateway1 (aws) -> 12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR","gateway1 (aws) -> 12D3KooWCbybUXB3btxCmPiuZ3gXoCSTC7gxhgq8wEj3AGhAjfvX","gateway1 (aws) -> 12D3KooWEtNTTuDa9bYLyYqcmd89tdraDxRGZVz6GRY5Zci7uuzy","gateway1 (aws) -> 12D3KooWH1CW6qBF4wSa92YKye2Y4xScXgF4opg4mx5JtGYBApsB","gateway1 (aws) -> 12D3KooWJwrPRX5GsoBV9HdHr7oXawBK5tgCFXkiu4L1dWyh9c4G","gateway1 (aws) -> 12D3KooWKj7Qh4bkVjLKZqtjNxQgMCMGQKrU5jh4oUGai1dweKwv","gateway1 (aws) -> 12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB","worker1 (aws) -> 12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR","worker1 (aws) -> 12D3KooWCbybUXB3btxCmPiuZ3gXoCSTC7gxhgq8wEj3AGhAjfvX","worker1 (aws) -> 12D3KooWEtNTTuDa9bYLyYqcmd89tdraDxRGZVz6GRY5Zci7uuzy","worker1 (aws) -> 12D3KooWH1CW6qBF4wSa92YKye2Y4xScXgF4opg4mx5JtGYBApsB","worker1 (aws) -> 12D3KooWKj7Qh4bkVjLKZqtjNxQgMCMGQKrU5jh4oUGai1dweKwv","worker1 (aws) -> 12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB","worker1 (aws) -> 12D3KooWSEQccCzm1WERGRHyfbEdD7fJBZkv4bnMPMPJf1eWYM6z","worker3 (aws) -> 12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR","worker3 (aws) -> 12D3KooWCbybUXB3btxCmPiuZ3gXoCSTC7gxhgq8wEj3AGhAjfvX","worker3 (aws) -> 12D3KooWEtNTTuDa9bYLyYqcmd89tdraDxRGZVz6GRY5Zci7uuzy","worker3 (aws) -> 12D3KooWH1CW6qBF4wSa92YKye2Y4xScXgF4opg4mx5JtGYBApsB","worker3 (aws) -> 12D3KooWJwrPRX5GsoBV9HdHr7oXawBK5tgCFXkiu4L1dWyh9c4G","worker3 (aws) -> 12D3KooWKj7Qh4bkVjLKZqtjNxQgMCMGQKrU5jh4oUGai1dweKwv","worker3 (aws) -> 12D3KooWSEQccCzm1WERGRHyfbEdD7fJBZkv4bnMPMPJf1eWYM6z","worker4 (digital_ocean) -> 12D3KooWCbybUXB3btxCmPiuZ3gXoCSTC7gxhgq8wEj3AGhAjfvX","worker4 (digital_ocean) -> 12D3KooWEtNTTuDa9bYLyYqcmd89tdraDxRGZVz6GRY5Zci7uuzy","worker4 (digital_ocean) -> 12D3KooWJwrPRX5GsoBV9HdHr7oXawBK5tgCFXkiu4L1dWyh9c4G","worker4 (digital_ocean) -> 12D3KooWKj7Qh4bkVjLKZqtjNxQgMCMGQKrU5jh4oUGai1dweKwv","worker4 (digital_ocean) -> 12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB","worker4 (digital_ocean) -> 12D3KooWSEQccCzm1WERGRHyfbEdD7fJBZkv4bnMPMPJf1eWYM6z","worker6 (hyperstacks) -> 12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR","worker6 (hyperstacks) -> 12D3KooWCbybUXB3btxCmPiuZ3gXoCSTC7gxhgq8wEj3AGhAjfvX","worker6 (hyperstacks) -> 12D3KooWJwrPRX5GsoBV9HdHr7oXawBK5tgCFXkiu4L1dWyh9c4G","worker6 (hyperstacks) -> 12D3KooWKj7Qh4bkVjLKZqtjNxQgMCMGQKrU5jh4oUGai1dweKwv","worker6 (hyperstacks) -> 12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB","worker6 (hyperstacks) -> 12D3KooWSEQccCzm1WERGRHyfbEdD7fJBZkv4bnMPMPJf1eWYM6z","scheduler (yorizon) -> 12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR","scheduler (yorizon) -> 12D3KooWEtNTTuDa9bYLyYqcmd89tdraDxRGZVz6GRY5Zci7uuzy","scheduler (yorizon) -> 12D3KooWJwrPRX5GsoBV9HdHr7oXawBK5tgCFXkiu4L1dWyh9c4G","scheduler (yorizon) -> 12D3KooWKj7Qh4bkVjLKZqtjNxQgMCMGQKrU5jh4oUGai1dweKwv","scheduler (yorizon) -> 12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB","scheduler (yorizon) -> 12D3KooWSEQccCzm1WERGRHyfbEdD7fJBZkv4bnMPMPJf1eWYM6z"
2026-01-06 15:16:00,22.9 ms,98.9 ms,14.5 ms,111 ms,1.17 ms,0.475 ms,0.816 ms,22.5 ms,98.8 ms,14.4 ms,110 ms,1.37 ms,0.753 ms,0.694 ms,23.3 ms,98.5 ms,15.2 ms,136 ms,0.992 ms,1.23 ms,1.37 ms,22.7 ms,98.8 ms,14.3 ms,108 ms,1.03 ms,0.361 ms,0.586 ms,109 ms,37.3 ms,23.5 ms,23.2 ms,23.5 ms,22.8 ms,36.9 ms,134 ms,15.2 ms,14.4 ms,14.9 ms,15.2 ms,110 ms,98.1 ms,98.5 ms,98.8 ms,98.7 ms,98.9 ms
2026-01-06 15:18:00,22.8 ms,98.0 ms,14.3 ms,111 ms,1.29 ms,0.627 ms,0.719 ms,22.7 ms,98.8 ms,14.8 ms,110 ms,1.35 ms,0.603 ms,0.592 ms,23.4 ms,98.6 ms,15.0 ms,136 ms,1.13 ms,1.15 ms,1.38 ms,22.5 ms,97.9 ms,14.8 ms,108 ms,1.21 ms,0.406 ms,0.726 ms,109 ms,36.7 ms,23.4 ms,22.9 ms,22.6 ms,22.4 ms,37.4 ms,98.1 ms,14.9 ms,14.0 ms,14.5 ms,14.6 ms,109 ms,98.0 ms,98.5 ms,97.9 ms,97.8 ms,98.8 ms
2026-01-06 15:20:00,22.8 ms,98.0 ms,14.5 ms,111 ms,1.06 ms,0.545 ms,0.759 ms,23.0 ms,98.8 ms,14.7 ms,110 ms,1.35 ms,0.585 ms,0.658 ms,23.7 ms,98.6 ms,15.7 ms,136 ms,1.27 ms,1.30 ms,1.32 ms,22.6 ms,97.8 ms,14.5 ms,108 ms,1.32 ms,0.397 ms,0.690 ms,109 ms,36.6 ms,23.5 ms,22.7 ms,22.5 ms,22.5 ms,37.4 ms,98.3 ms,15.4 ms,14.3 ms,14.6 ms,14.9 ms,109 ms,98.0 ms,99.2 ms,98.2 ms,97.8 ms,99.1 ms
2026-01-06 15:22:00,23.1 ms,98.2 ms,15.4 ms,111 ms,1.21 ms,0.577 ms,0.803 ms,22.4 ms,98.8 ms,14.9 ms,110 ms,1.47 ms,0.597 ms,0.682 ms,23.3 ms,98.6 ms,15.2 ms,136 ms,1.25 ms,1.02 ms,1.88 ms,22.7 ms,97.8 ms,14.4 ms,108 ms,1.18 ms,0.416 ms,0.615 ms,110 ms,37.5 ms,23.3 ms,22.9 ms,23.1 ms,22.5 ms,36.9 ms,106 ms,15.2 ms,14.7 ms,14.3 ms,14.6 ms,110 ms,98.0 ms,98.7 ms,98.3 ms,97.9 ms,98.8 ms
2026-01-06 15:24:00,19.2 ms,98.2 ms,14.2 ms,111 ms,1.07 ms,0.602 ms,0.756 ms,22.4 ms,98.9 ms,14.6 ms,110 ms,1.49 ms,0.652 ms,0.678 ms,24.2 ms,98.6 ms,15.4 ms,136 ms,1.22 ms,1.04 ms,1.39 ms,23.1 ms,97.8 ms,14.5 ms,108 ms,1.27 ms,0.455 ms,0.717 ms,109 ms,37.0 ms,23.6 ms,22.9 ms,22.5 ms,22.6 ms,37.4 ms,98.0 ms,15.1 ms,14.2 ms,14.3 ms,14.7 ms,110 ms,97.7 ms,98.6 ms,98.1 ms,97.9 ms,98.8 ms
2026-01-06 15:26:00,19.1 ms,98.0 ms,39.4 ms,111 ms,1.06 ms,0.369 ms,0.704 ms,23.3 ms,99.0 ms,39.8 ms,110 ms,1.52 ms,0.629 ms,0.704 ms,23.9 ms,98.4 ms,20.9 ms,136 ms,1.04 ms,1.15 ms,1.50 ms,23.1 ms,97.8 ms,19.6 ms,108 ms,1.01 ms,0.339 ms,0.881 ms,110 ms,37.0 ms,24.7 ms,19.3 ms,23.2 ms,23.1 ms,42.7 ms,110 ms,23.1 ms,22.3 ms,25.5 ms,23.8 ms,110 ms,98.0 ms,98.5 ms,97.9 ms,97.8 ms,99.1 ms
2026-01-06 15:28:00,19.3 ms,97.9 ms,16.4 ms,111 ms,1.20 ms,0.368 ms,0.688 ms,23.1 ms,98.9 ms,19.8 ms,110 ms,1.39 ms,0.607 ms,0.587 ms,23.8 ms,98.5 ms,67.2 ms,136 ms,1.12 ms,1.12 ms,1.47 ms,23.3 ms,97.9 ms,37.1 ms,108 ms,1.08 ms,0.381 ms,0.704 ms,109 ms,40.0 ms,24.2 ms,19.0 ms,23.4 ms,22.7 ms,47.7 ms,104 ms,24.4 ms,28.6 ms,56.6 ms,27.7 ms,109 ms,121 ms,98.5 ms,97.9 ms,97.8 ms,98.9 ms
2026-01-06 15:30:00,19.0 ms,98.0 ms,14.1 ms,111 ms,1.22 ms,0.338 ms,0.763 ms,23.3 ms,98.8 ms,19.5 ms,110 ms,1.38 ms,0.654 ms,0.625 ms,23.7 ms,98.4 ms,21.8 ms,136 ms,1.02 ms,1.45 ms,1.48 ms,23.4 ms,97.8 ms,15.4 ms,108 ms,1.14 ms,0.492 ms,0.678 ms,109 ms,46.8 ms,24.0 ms,19.3 ms,23.1 ms,23.0 ms,47.7 ms,100.0 ms,36.9 ms,14.1 ms,14.5 ms,14.5 ms,109 ms,109 ms,98.5 ms,98.0 ms,97.8 ms,98.9 ms
2026-01-06 15:32:00,19.1 ms,98.0 ms,14.2 ms,111 ms,1.27 ms,0.600 ms,0.726 ms,23.3 ms,98.8 ms,14.6 ms,110 ms,1.59 ms,0.638 ms,0.583 ms,28.8 ms,98.5 ms,15.3 ms,136 ms,0.937 ms,1.18 ms,1.38 ms,23.1 ms,97.9 ms,14.4 ms,108 ms,1.16 ms,0.527 ms,0.691 ms,109 ms,37.4 ms,24.0 ms,18.8 ms,23.3 ms,22.7 ms,37.7 ms,97.9 ms,15.1 ms,14.2 ms,14.3 ms,15.0 ms,109 ms,97.8 ms,98.7 ms,98.1 ms,97.9 ms,98.8 ms
2026-01-06 15:34:00,19.1 ms,98.9 ms,22.5 ms,111 ms,1.22 ms,0.658 ms,0.765 ms,22.9 ms,98.8 ms,14.8 ms,110 ms,1.61 ms,0.606 ms,0.818 ms,23.8 ms,98.5 ms,22.8 ms,136 ms,1.16 ms,2.16 ms,1.47 ms,23.4 ms,98.8 ms,14.6 ms,108 ms,1.19 ms,0.401 ms,0.798 ms,109 ms,37.5 ms,23.9 ms,18.9 ms,23.1 ms,22.8 ms,37.9 ms,126 ms,73.6 ms,14.2 ms,14.5 ms,14.9 ms,109 ms,98.0 ms,98.6 ms,99.0 ms,98.8 ms,98.9 ms
2026-01-06 15:36:00,19.3 ms,98.9 ms,14.3 ms,111 ms,1.23 ms,0.379 ms,0.679 ms,22.9 ms,98.8 ms,14.7 ms,110 ms,1.34 ms,0.606 ms,0.622 ms,23.6 ms,98.5 ms,16.4 ms,136 ms,1.22 ms,1.14 ms,1.48 ms,23.2 ms,98.9 ms,14.4 ms,108 ms,2.01 ms,0.395 ms,0.585 ms,109 ms,37.5 ms,24.2 ms,18.9 ms,23.5 ms,22.7 ms,38.0 ms,98.2 ms,15.0 ms,14.3 ms,14.2 ms,14.7 ms,109 ms,97.9 ms,98.5 ms,98.8 ms,98.8 ms,98.8 ms
2026-01-06 15:38:00,19.1 ms,98.9 ms,21.4 ms,111 ms,1.78 ms,0.400 ms,0.522 ms,23.1 ms,98.8 ms,14.7 ms,110 ms,1.52 ms,0.650 ms,0.641 ms,24.1 ms,98.5 ms,30.4 ms,136 ms,0.956 ms,1.03 ms,1.36 ms,23.7 ms,98.8 ms,61.9 ms,108 ms,1.08 ms,0.407 ms,0.757 ms,109 ms,37.8 ms,24.1 ms,18.8 ms,23.1 ms,23.1 ms,37.4 ms,119 ms,24.9 ms,18.1 ms,44.3 ms,19.9 ms,109 ms,97.8 ms,98.5 ms,98.8 ms,98.8 ms,98.8 ms
2026-01-06 15:40:00,18.8 ms,99.1 ms,25.6 ms,111 ms,1.13 ms,0.400 ms,0.701 ms,23.0 ms,99.1 ms,40.0 ms,110 ms,1.31 ms,0.673 ms,0.635 ms,24.1 ms,98.8 ms,29.2 ms,136 ms,1.12 ms,1.02 ms,1.36 ms,23.3 ms,98.8 ms,44.4 ms,108 ms,1.07 ms,0.410 ms,0.718 ms,109 ms,37.5 ms,24.0 ms,18.9 ms,23.5 ms,23.1 ms,37.4 ms,112 ms,27.6 ms,17.0 ms,95.8 ms,24.8 ms,109 ms,114 ms,98.6 ms,98.8 ms,98.9 ms,98.8 ms
2026-01-06 15:42:00,19.0 ms,98.0 ms,15.9 ms,111 ms,1.09 ms,0.330 ms,0.705 ms,22.8 ms,98.8 ms,18.9 ms,110 ms,1.34 ms,0.708 ms,0.707 ms,23.9 ms,98.6 ms,51.0 ms,136 ms,1.14 ms,1.05 ms,1.38 ms,23.8 ms,98.0 ms,83.8 ms,108 ms,0.983 ms,0.434 ms,0.686 ms,109 ms,59.7 ms,23.9 ms,18.9 ms,23.3 ms,23.1 ms,54.9 ms,97.9 ms,42.4 ms,18.9 ms,34.8 ms,23.1 ms,109 ms,107 ms,98.7 ms,98.2 ms,98.0 ms,98.9 ms
2026-01-06 15:44:00,18.8 ms,97.9 ms,14.2 ms,111 ms,1.39 ms,0.602 ms,0.714 ms,22.9 ms,99.0 ms,29.3 ms,110 ms,1.49 ms,0.604 ms,0.593 ms,24.3 ms,99.0 ms,15.1 ms,136 ms,1.11 ms,10.0 ms,1.38 ms,23.3 ms,97.9 ms,14.3 ms,108 ms,1.18 ms,0.441 ms,0.685 ms,109 ms,45.8 ms,24.0 ms,19.0 ms,23.1 ms,23.0 ms,47.3 ms,97.9 ms,15.0 ms,14.2 ms,14.6 ms,15.2 ms,109 ms,97.8 ms,105 ms,98.0 ms,98.0 ms,99.0 ms
2026-01-06 15:46:00,19.1 ms,98.0 ms,14.2 ms,111 ms,1.30 ms,0.371 ms,0.791 ms,22.6 ms,98.7 ms,14.2 ms,110 ms,1.46 ms,0.694 ms,0.505 ms,24.3 ms,98.4 ms,15.3 ms,136 ms,1.10 ms,1.26 ms,1.48 ms,23.0 ms,97.8 ms,14.2 ms,108 ms,1.38 ms,0.498 ms,0.666 ms,110 ms,45.8 ms,24.0 ms,19.0 ms,23.3 ms,22.6 ms,37.4 ms,98.0 ms,15.1 ms,14.2 ms,14.6 ms,14.5 ms,109 ms,97.9 ms,98.8 ms,98.2 ms,98.0 ms,98.7 ms
2026-01-06 15:48:00,19.2 ms,98.0 ms,14.1 ms,111 ms,1.57 ms,0.649 ms,0.697 ms,23.1 ms,98.8 ms,14.4 ms,110 ms,1.35 ms,0.661 ms,0.712 ms,23.8 ms,98.7 ms,15.2 ms,136 ms,1.14 ms,1.18 ms,1.37 ms,23.4 ms,97.8 ms,14.6 ms,108 ms,1.12 ms,0.531 ms,0.749 ms,109 ms,38.2 ms,24.0 ms,19.3 ms,23.4 ms,22.8 ms,37.1 ms,98.1 ms,14.9 ms,14.2 ms,14.3 ms,14.8 ms,109 ms,97.9 ms,98.5 ms,98.0 ms,97.8 ms,98.8 ms
2026-01-06 15:50:00,19.0 ms,97.9 ms,14.3 ms,111 ms,1.32 ms,0.332 ms,0.686 ms,23.1 ms,98.9 ms,15.3 ms,110 ms,1.37 ms,0.582 ms,0.729 ms,23.9 ms,98.5 ms,15.0 ms,136 ms,1.00 ms,1.14 ms,1.32 ms,23.0 ms,97.8 ms,14.3 ms,108 ms,1.15 ms,0.405 ms,0.692 ms,109 ms,37.4 ms,24.1 ms,19.1 ms,23.0 ms,23.8 ms,37.1 ms,98.0 ms,14.8 ms,14.2 ms,21.9 ms,14.6 ms,109 ms,97.9 ms,102 ms,98.0 ms,97.8 ms,98.9 ms
2026-01-06 15:52:00,19.0 ms,98.0 ms,15.3 ms,111 ms,1.16 ms,0.428 ms,0.725 ms,22.8 ms,98.8 ms,14.3 ms,110 ms,1.51 ms,0.734 ms,0.560 ms,23.6 ms,98.7 ms,15.1 ms,136 ms,1.01 ms,1.07 ms,1.43 ms,23.6 ms,97.9 ms,14.5 ms,108 ms,1.20 ms,0.402 ms,0.724 ms,109 ms,37.4 ms,23.8 ms,18.9 ms,23.1 ms,23.0 ms,39.7 ms,97.8 ms,15.0 ms,14.1 ms,14.3 ms,14.5 ms,110 ms,98.0 ms,98.6 ms,98.0 ms,97.8 ms,99.0 ms
2026-01-06 15:54:00,19.3 ms,98.0 ms,20.3 ms,111 ms,1.09 ms,0.368 ms,0.676 ms,23.1 ms,98.8 ms,22.3 ms,110 ms,1.36 ms,0.696 ms,0.622 ms,23.7 ms,98.5 ms,57.6 ms,136 ms,0.967 ms,1.09 ms,1.35 ms,23.6 ms,98.8 ms,62.8 ms,108 ms,1.09 ms,0.439 ms,0.716 ms,109 ms,53.3 ms,24.1 ms,19.4 ms,23.3 ms,22.9 ms,53.1 ms,193 ms,30.5 ms,15.6 ms,38.3 ms,28.2 ms,110 ms,106 ms,98.5 ms,98.1 ms,97.8 ms,98.8 ms
2026-01-06 15:56:00,19.2 ms,98.8 ms,22.6 ms,111 ms,1.43 ms,0.358 ms,0.709 ms,23.1 ms,98.8 ms,19.9 ms,110 ms,1.35 ms,0.604 ms,0.712 ms,23.7 ms,98.6 ms,23.4 ms,136 ms,1.11 ms,1.10 ms,1.50 ms,23.6 ms,98.8 ms,35.9 ms,108 ms,1.11 ms,0.380 ms,0.702 ms,109 ms,53.3 ms,24.2 ms,19.2 ms,23.3 ms,23.3 ms,44.7 ms,132 ms,26.9 ms,20.7 ms,35.4 ms,20.0 ms,109 ms,98.8 ms,98.6 ms,98.8 ms,98.8 ms,98.9 ms
2026-01-06 15:58:00,19.1 ms,98.8 ms,19.4 ms,111 ms,1.15 ms,0.347 ms,0.711 ms,23.2 ms,98.8 ms,25.1 ms,110 ms,1.44 ms,0.690 ms,0.717 ms,23.8 ms,98.7 ms,15.0 ms,136 ms,1.31 ms,1.08 ms,1.37 ms,23.4 ms,98.8 ms,61.4 ms,108 ms,1.13 ms,0.433 ms,0.679 ms,109 ms,47.0 ms,24.2 ms,19.0 ms,23.4 ms,23.2 ms,42.8 ms,103 ms,15.3 ms,20.2 ms,47.8 ms,14.8 ms,109 ms,173 ms,98.5 ms,98.9 ms,98.7 ms,98.9 ms
2026-01-06 16:00:00,19.3 ms,98.8 ms,18.3 ms,111 ms,1.12 ms,0.578 ms,0.697 ms,22.7 ms,99.1 ms,28.5 ms,110 ms,1.74 ms,0.647 ms,0.542 ms,23.9 ms,98.6 ms,32.4 ms,136 ms,1.19 ms,1.08 ms,1.45 ms,23.8 ms,98.8 ms,33.9 ms,108 ms,1.11 ms,0.376 ms,0.782 ms,109 ms,42.5 ms,24.3 ms,19.2 ms,23.3 ms,22.7 ms,42.8 ms,111 ms,30.4 ms,17.9 ms,20.8 ms,18.5 ms,110 ms,101 ms,98.6 ms,98.8 ms,98.8 ms,99.0 ms
2026-01-06 16:02:00,19.4 ms,98.8 ms,14.3 ms,111 ms,1.20 ms,0.365 ms,0.665 ms,22.7 ms,98.8 ms,15.7 ms,110 ms,1.49 ms,0.691 ms,0.645 ms,23.9 ms,98.8 ms,20.3 ms,136 ms,0.994 ms,1.10 ms,1.53 ms,23.5 ms,99.0 ms,48.7 ms,108 ms,1.15 ms,0.373 ms,0.908 ms,109 ms,47.6 ms,24.0 ms,19.1 ms,23.4 ms,23.3 ms,48.0 ms,125 ms,21.1 ms,16.5 ms,59.0 ms,22.9 ms,109 ms,105 ms,98.5 ms,98.9 ms,98.8 ms,99.0 ms
2026-01-06 16:04:00,19.4 ms,98.1 ms,14.4 ms,111 ms,1.22 ms,0.392 ms,0.782 ms,22.7 ms,98.8 ms,20.1 ms,110 ms,1.43 ms,0.607 ms,0.545 ms,23.9 ms,99.0 ms,35.3 ms,136 ms,1.16 ms,1.07 ms,1.34 ms,23.9 ms,97.8 ms,83.1 ms,108 ms,1.10 ms,0.394 ms,0.971 ms,110 ms,39.0 ms,24.2 ms,19.4 ms,23.6 ms,27.1 ms,41.2 ms,108 ms,22.1 ms,26.3 ms,47.7 ms,15.0 ms,110 ms,110 ms,98.5 ms,98.0 ms,97.8 ms,98.7 ms
2026-01-06 16:06:00,19.0 ms,98.0 ms,14.4 ms,111 ms,1.29 ms,0.363 ms,0.702 ms,22.7 ms,98.8 ms,21.1 ms,110 ms,1.36 ms,0.641 ms,0.540 ms,23.9 ms,98.6 ms,15.0 ms,136 ms,1.20 ms,1.06 ms,1.35 ms,23.3 ms,97.9 ms,49.8 ms,108 ms,1.15 ms,0.450 ms,0.707 ms,109 ms,39.0 ms,24.0 ms,18.9 ms,23.4 ms,22.9 ms,37.2 ms,97.8 ms,17.2 ms,16.3 ms,22.7 ms,14.4 ms,109 ms,98.0 ms,98.5 ms,98.0 ms,97.8 ms,98.9 ms
2026-01-06 16:08:00,19.2 ms,98.0 ms,14.2 ms,111 ms,1.30 ms,0.606 ms,0.663 ms,23.1 ms,98.9 ms,15.0 ms,110 ms,1.36 ms,0.669 ms,0.604 ms,109 ms,98.6 ms,15.2 ms,136 ms,1.10 ms,1.17 ms,1.32 ms,23.0 ms,98.0 ms,14.4 ms,108 ms,1.28 ms,0.498 ms,0.746 ms,109 ms,37.8 ms,23.9 ms,19.1 ms,23.3 ms,23.3 ms,37.4 ms,97.8 ms,15.8 ms,14.5 ms,19.6 ms,14.7 ms,109 ms,98.2 ms,98.7 ms,98.0 ms,97.9 ms,100 ms
2026-01-06 16:10:00,19.1 ms,97.9 ms,14.4 ms,111 ms,1.27 ms,0.431 ms,0.812 ms,22.8 ms,98.8 ms,14.7 ms,110 ms,1.44 ms,0.663 ms,0.533 ms,24.3 ms,105 ms,14.9 ms,136 ms,1.29 ms,1.23 ms,1.33 ms,23.2 ms,97.8 ms,15.5 ms,108 ms,0.996 ms,0.555 ms,0.691 ms,109 ms,37.6 ms,24.3 ms,19.3 ms,23.3 ms,23.0 ms,37.4 ms,98.0 ms,15.0 ms,14.3 ms,18.5 ms,14.7 ms,109 ms,98.1 ms,98.6 ms,98.2 ms,97.8 ms,98.8 ms
2026-01-06 16:12:00,19.1 ms,98.0 ms,14.2 ms,111 ms,1.36 ms,0.333 ms,0.746 ms,22.7 ms,99.0 ms,14.5 ms,110 ms,1.34 ms,0.777 ms,0.672 ms,23.7 ms,98.7 ms,15.4 ms,136 ms,0.982 ms,1.50 ms,1.40 ms,23.3 ms,97.8 ms,14.6 ms,108 ms,1.14 ms,0.510 ms,0.767 ms,109 ms,37.5 ms,24.0 ms,19.1 ms,23.1 ms,23.0 ms,38.0 ms,98.4 ms,15.2 ms,14.2 ms,14.5 ms,14.5 ms,109 ms,97.8 ms,98.4 ms,98.0 ms,97.8 ms,98.8 ms
2026-01-06 16:14:00,19.0 ms,98.0 ms,14.4 ms,111 ms,1.28 ms,0.376 ms,0.698 ms,22.8 ms,98.7 ms,15.2 ms,110 ms,1.56 ms,0.580 ms,0.596 ms,24.2 ms,98.6 ms,15.1 ms,136 ms,1.08 ms,1.17 ms,1.34 ms,23.4 ms,97.8 ms,14.3 ms,108 ms,1.21 ms,0.361 ms,0.625 ms,109 ms,37.4 ms,24.0 ms,19.0 ms,23.8 ms,23.0 ms,37.6 ms,97.9 ms,16.8 ms,14.1 ms,14.5 ms,14.5 ms,109 ms,98.0 ms,98.7 ms,98.0 ms,97.8 ms,98.8 ms
2026-01-06 16:16:00,19.1 ms,98.0 ms,14.3 ms,111 ms,1.01 ms,0.574 ms,0.710 ms,22.8 ms,98.8 ms,14.5 ms,110 ms,1.47 ms,0.641 ms,0.639 ms,24.1 ms,98.5 ms,15.1 ms,136 ms,1.23 ms,1.16 ms,1.37 ms,23.1 ms,98.0 ms,14.3 ms,108 ms,1.22 ms,0.381 ms,0.955 ms,109 ms,37.4 ms,24.0 ms,19.1 ms,23.6 ms,23.3 ms,37.4 ms,98.2 ms,18.9 ms,14.3 ms,14.5 ms,14.6 ms,109 ms,97.9 ms,99.5 ms,98.0 ms,97.8 ms,99.0 ms
2026-01-06 16:18:00,19.2 ms,98.1 ms,14.4 ms,111 ms,1.27 ms,0.318 ms,0.791 ms,22.6 ms,99.1 ms,15.5 ms,110 ms,1.64 ms,0.594 ms,0.597 ms,23.8 ms,99.1 ms,15.4 ms,136 ms,1.29 ms,1.05 ms,1.20 ms,23.2 ms,97.8 ms,14.3 ms,108 ms,1.21 ms,0.385 ms,0.763 ms,109 ms,37.4 ms,24.3 ms,18.8 ms,23.0 ms,23.1 ms,37.6 ms,98.0 ms,20.0 ms,14.3 ms,15.0 ms,14.5 ms,109 ms,97.9 ms,98.6 ms,97.9 ms,97.7 ms,99.1 ms
2026-01-06 16:20:00,19.2 ms,97.9 ms,14.7 ms,111 ms,1.07 ms,0.459 ms,0.852 ms,23.2 ms,98.9 ms,14.5 ms,110 ms,1.52 ms,0.591 ms,0.564 ms,23.9 ms,98.8 ms,14.9 ms,136 ms,1.14 ms,1.15 ms,1.27 ms,23.0 ms,97.9 ms,14.8 ms,108 ms,1.39 ms,0.394 ms,1.17 ms,110 ms,37.3 ms,23.9 ms,19.5 ms,23.1 ms,23.1 ms,37.6 ms,98.2 ms,15.1 ms,14.3 ms,14.9 ms,22.4 ms,109 ms,98.0 ms,98.6 ms,98.0 ms,97.8 ms,99.1 ms
2026-01-06 16:22:00,18.9 ms,98.0 ms,14.1 ms,111 ms,1.24 ms,0.434 ms,0.720 ms,22.5 ms,98.8 ms,46.3 ms,110 ms,1.45 ms,0.603 ms,0.627 ms,23.9 ms,98.6 ms,15.0 ms,136 ms,1.24 ms,1.14 ms,1.63 ms,23.2 ms,97.8 ms,14.4 ms,108 ms,1.30 ms,0.416 ms,0.690 ms,109 ms,37.3 ms,24.6 ms,19.0 ms,24.8 ms,22.8 ms,37.5 ms,97.9 ms,15.4 ms,14.2 ms,15.3 ms,14.7 ms,110 ms,97.8 ms,98.6 ms,98.0 ms,97.8 ms,98.8 ms
